run_dir,run_name,method,held_out_ur,eval_ur,metric,value
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,11.0,Disp rollout NRMSE,0.05941438
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,11.0,Force rollout NRMSE,0.06224389
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,11.0,Force mapping NRMSE,0.002819652
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,12.0,Disp rollout NRMSE,0.04697749
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,12.0,Force rollout NRMSE,0.04919561
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur1_0211-132307,phnnSS2_Ur1_0211-132307,phnn,1.0,12.0,Force mapping NRMSE,0.002772412
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,1.0,Disp rollout NRMSE,1.477558
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,1.0,Force rollout NRMSE,1.457999
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,1.0,Force mapping NRMSE,0.1811177
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,2.0,Disp rollout NRMSE,3.198956
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,2.0,Force rollout NRMSE,3.523463
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,2.0,Force mapping NRMSE,0.6581827
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,3.0,Disp rollout NRMSE,0.1003653
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,3.0,Force rollout NRMSE,0.100761
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,3.0,Force mapping NRMSE,0.007088967
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,4.0,Disp rollout NRMSE,0.04949595
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,4.0,Force rollout NRMSE,0.05044852
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,4.0,Force mapping NRMSE,0.006637667
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,5.0,Disp rollout NRMSE,0.03343792
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,5.0,Force rollout NRMSE,0.05257784
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,5.0,Force mapping NRMSE,0.0320779
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,6.0,Disp rollout NRMSE,0.0270754
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,6.0,Force rollout NRMSE,0.04356723
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,6.0,Force mapping NRMSE,0.01888033
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,7.0,Disp rollout NRMSE,0.02543641
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,7.0,Force rollout NRMSE,0.0315921
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,7.0,Force mapping NRMSE,0.00859476
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,8.0,Disp rollout NRMSE,0.03092356
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,8.0,Force rollout NRMSE,0.03491182
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,8.0,Force mapping NRMSE,0.006020649
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,9.0,Disp rollout NRMSE,0.03620336
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,9.0,Force rollout NRMSE,0.03947563
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,9.0,Force mapping NRMSE,0.004538141
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,10.0,Disp rollout NRMSE,0.01753835
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,10.0,Force rollout NRMSE,0.01785139
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,10.0,Force mapping NRMSE,0.003923091
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,11.0,Disp rollout NRMSE,0.02486661
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,11.0,Force rollout NRMSE,0.02413219
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,11.0,Force mapping NRMSE,0.003874554
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,12.0,Disp rollout NRMSE,0.0328677
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,12.0,Force rollout NRMSE,0.03418509
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur2_0211-133506,phnnSS2_Ur2_0211-133506,phnn,2.0,12.0,Force mapping NRMSE,0.003750841
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,1.0,Disp rollout NRMSE,1.453244
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,1.0,Force rollout NRMSE,1.428306
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,1.0,Force mapping NRMSE,0.1807471
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,2.0,Disp rollout NRMSE,0.1316007
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,2.0,Force rollout NRMSE,0.1318881
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,2.0,Force mapping NRMSE,0.005174164
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,3.0,Disp rollout NRMSE,1.688555
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,3.0,Force rollout NRMSE,1.639946
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,3.0,Force mapping NRMSE,0.2317089
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,4.0,Disp rollout NRMSE,0.02973338
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,4.0,Force rollout NRMSE,0.03038675
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,4.0,Force mapping NRMSE,0.002825203
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,5.0,Disp rollout NRMSE,0.0300436
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,5.0,Force rollout NRMSE,0.04652209
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,5.0,Force mapping NRMSE,0.02871732
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,6.0,Disp rollout NRMSE,0.02381189
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,6.0,Force rollout NRMSE,0.03811879
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,6.0,Force mapping NRMSE,0.01650281
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,7.0,Disp rollout NRMSE,0.02276699
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,7.0,Force rollout NRMSE,0.02808927
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,7.0,Force mapping NRMSE,0.006293933
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,8.0,Disp rollout NRMSE,0.027262
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,8.0,Force rollout NRMSE,0.03087538
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,8.0,Force mapping NRMSE,0.003724319
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,9.0,Disp rollout NRMSE,0.03017669
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,9.0,Force rollout NRMSE,0.033019
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,9.0,Force mapping NRMSE,0.002964184
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,10.0,Disp rollout NRMSE,0.03400068
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,10.0,Force rollout NRMSE,0.03651473
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,10.0,Force mapping NRMSE,0.002632945
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,11.0,Disp rollout NRMSE,0.04535694
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,11.0,Force rollout NRMSE,0.0475909
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,11.0,Force mapping NRMSE,0.002360151
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,12.0,Disp rollout NRMSE,0.03656881
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,12.0,Force rollout NRMSE,0.03843455
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur3_0211-133512,phnnSS2_Ur3_0211-133512,phnn,3.0,12.0,Force mapping NRMSE,0.002246319
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,1.0,Disp rollout NRMSE,1.472473
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,1.0,Force rollout NRMSE,1.463837
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,1.0,Force mapping NRMSE,0.1851721
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,2.0,Disp rollout NRMSE,0.0672894
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,2.0,Force rollout NRMSE,0.06919733
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,2.0,Force mapping NRMSE,0.01089827
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,3.0,Disp rollout NRMSE,0.04535981
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,3.0,Force rollout NRMSE,0.04533546
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,3.0,Force mapping NRMSE,0.003872018
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,4.0,Disp rollout NRMSE,1.348596
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,4.0,Force rollout NRMSE,1.244963
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,4.0,Force mapping NRMSE,0.1648627
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,5.0,Disp rollout NRMSE,0.02998762
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,5.0,Force rollout NRMSE,0.04700147
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,5.0,Force mapping NRMSE,0.02641976
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,6.0,Disp rollout NRMSE,0.02830753
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,6.0,Force rollout NRMSE,0.04537207
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,6.0,Force mapping NRMSE,0.0147678
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,7.0,Disp rollout NRMSE,0.02355457
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,7.0,Force rollout NRMSE,0.02896046
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,7.0,Force mapping NRMSE,0.006848641
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,8.0,Disp rollout NRMSE,0.03187195
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,8.0,Force rollout NRMSE,0.03567992
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,8.0,Force mapping NRMSE,0.004136777
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,9.0,Disp rollout NRMSE,0.0485756
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,9.0,Force rollout NRMSE,0.05266657
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,9.0,Force mapping NRMSE,0.003876293
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,10.0,Disp rollout NRMSE,0.04545546
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,10.0,Force rollout NRMSE,0.04858017
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,10.0,Force mapping NRMSE,0.003560981
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,11.0,Disp rollout NRMSE,0.05055379
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,11.0,Force rollout NRMSE,0.05299157
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,11.0,Force mapping NRMSE,0.003174555
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,12.0,Disp rollout NRMSE,0.0746499
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,12.0,Force rollout NRMSE,0.07757306
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur4_0211-133518,phnnSS2_Ur4_0211-133518,phnn,4.0,12.0,Force mapping NRMSE,0.003119242
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,1.0,Disp rollout NRMSE,1.438015
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,1.0,Force rollout NRMSE,1.423331
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,1.0,Force mapping NRMSE,0.1809323
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,2.0,Disp rollout NRMSE,0.2184857
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,2.0,Force rollout NRMSE,0.2185708
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,2.0,Force mapping NRMSE,0.006724401
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,3.0,Disp rollout NRMSE,0.08129083
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,3.0,Force rollout NRMSE,0.08160104
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,3.0,Force mapping NRMSE,0.00448774
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,4.0,Disp rollout NRMSE,0.06286002
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,4.0,Force rollout NRMSE,0.06367047
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,4.0,Force mapping NRMSE,0.005603036
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,5.0,Disp rollout NRMSE,0.2926477
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,5.0,Force rollout NRMSE,0.4996376
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,5.0,Force mapping NRMSE,0.2930138
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,6.0,Disp rollout NRMSE,0.03441927
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,6.0,Force rollout NRMSE,0.05401191
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,6.0,Force mapping NRMSE,0.02084835
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,7.0,Disp rollout NRMSE,0.03946843
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,7.0,Force rollout NRMSE,0.04821066
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,7.0,Force mapping NRMSE,0.008944495
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,8.0,Disp rollout NRMSE,0.05119166
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,8.0,Force rollout NRMSE,0.05723517
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,8.0,Force mapping NRMSE,0.005993428
/Users/kasperslagstad/Desktop/Masterproject/logs/phnn_Ur1/phnnSS2_Ur5_0211-133518,phnnSS2_Ur5_0211-133518,phnn,5.0,9.0,Disp rollout NRMSE,0.06561784
